Nombre,New column 1,New column 2 Url
Magic: The Gathering - Deadly Brew - Strixhaven: School of Mages,"$12.92
$12
.
92",https://www.amazon.com.mx/Magic-Gathering-Deadly-Strixhaven-School/dp/B09GV5LNV8/ref=sr_1_24?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.-7dDUhi__hO5GsV2j7Fr3X4POC88GRVlDpjGZMuDnur4yAL1pu3pfHXRRofmp_0Op7Iqk1wz5jCEOl75AbNi3xYIB4pWigsgZST3a5hoUTEO0FJhrNsvILcWSldnM3My9h_5K3s8WQ3LvKtxYleJWGs_J0zqhjI62MlI_yYh5WgeUqtCI-8WmMW6EGHodWqw-MJc9kul9YSk98OBRb243AdHkgDclXuaQ8_dcX7yg_dTM7iOvxAo9gFEj1k3Trdsb2n2a2uqDc_hQ3EVE9fL0gmTNafqsxGERel816Ky7PY.cqz21wSxrMuy3esrw64DmjXnOBBeqaxzDYkM2B3R4E8&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097148&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-24
"Magic: The Gathering - Plargg, Decano del Caos // Augusta, Decano del Orden - Strixhaven: School of Mages","$12.92
$12
.
92",https://www.amazon.com.mx/Magic-Gathering-Plargg-Augusta-Strixhaven/dp/B09GV2ZL1M/ref=sr_1_25?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.nN9FQTiUitqDUASJyK99PefI1d4AnvMCF1mm7O1s6v3RX9bFtP3JmAwiNufV_mH8C4JvueXM0xGRgRwCySCdJUhDoNV2umiLom2iYFer50fMm29zVo3pYPEjVl7Hd5N4dtcd-8lxLY5S9hymtF-Bbg.i0etR6LwFt07O5_cSFccryLyMxj_S5S8GPBtXEx04Fg&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-25
Magic: The Gathering - Hall of Oracles - Strixhaven: School of Mages,,https://www.amazon.com.mx/Magic-Gathering-Oracles-Strixhaven-School/dp/B09GTXK265/ref=sr_1_26?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.nN9FQTiUitqDUASJyK99PefI1d4AnvMCF1mm7O1s6v3RX9bFtP3JmAwiNufV_mH8C4JvueXM0xGRgRwCySCdJUhDoNV2umiLom2iYFer50fMm29zVo3pYPEjVl7Hd5N4dtcd-8lxLY5S9hymtF-Bbg.i0etR6LwFt07O5_cSFccryLyMxj_S5S8GPBtXEx04Fg&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-26
Magic: The Gathering - The Biblioplex - Strixhaven: School of Mages,"$12.92
$12
.
92",https://www.amazon.com.mx/Magic-Gathering-Biblioplex-Strixhaven-School/dp/B09GTMPQ6W/ref=sr_1_27?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.nN9FQTiUitqDUASJyK99PefI1d4AnvMCF1mm7O1s6v3RX9bFtP3JmAwiNufV_mH8C4JvueXM0xGRgRwCySCdJUhDoNV2umiLom2iYFer50fMm29zVo3pYPEjVl7Hd5N4dtcd-8lxLY5S9hymtF-Bbg.i0etR6LwFt07O5_cSFccryLyMxj_S5S8GPBtXEx04Fg&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-27
"Magic: The Gathering - Shaile, Decano de Radiance // Embrosia, Decano de la Sombra - Strixhaven: School of Mages","$12.92
$12
.
92",https://www.amazon.com.mx/Magic-Gathering-Radiance-Embrosia-Strixhaven/dp/B09GTMDDXR/ref=sr_1_28?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.nN9FQTiUitqDUASJyK99PefI1d4AnvMCF1mm7O1s6v3RX9bFtP3JmAwiNufV_mH8C4JvueXM0xGRgRwCySCdJUhDoNV2umiLom2iYFer50fMm29zVo3pYPEjVl7Hd5N4dtcd-8lxLY5S9hymtF-Bbg.i0etR6LwFt07O5_cSFccryLyMxj_S5S8GPBtXEx04Fg&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-28
Magic: The Gathering - Tempted by The Oriq - Strixhaven: School of Mages,,https://www.amazon.com.mx/Magic-Gathering-Tempted-Strixhaven-School/dp/B09GTM8DLH/ref=sr_1_29?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.nN9FQTiUitqDUASJyK99PefI1d4AnvMCF1mm7O1s6v3RX9bFtP3JmAwiNufV_mH8C4JvueXM0xGRgRwCySCdJUhDoNV2umiLom2iYFer50fMm29zVo3pYPEjVl7Hd5N4dtcd-8lxLY5S9hymtF-Bbg.i0etR6LwFt07O5_cSFccryLyMxj_S5S8GPBtXEx04Fg&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-29
"Magic: The Gathering - Vega, The Watcher - Escaparate - Kaldheim",,https://www.amazon.com.mx/Magic-Gathering-Watcher-Escaparate-Kaldheim/dp/B08V8NLQ1M/ref=sr_1_30?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.nN9FQTiUitqDUASJyK99PefI1d4AnvMCF1mm7O1s6v3RX9bFtP3JmAwiNufV_mH8C4JvueXM0xGRgRwCySCdJUhDoNV2umiLom2iYFer50fMm29zVo3pYPEjVl7Hd5N4dtcd-8lxLY5S9hymtF-Bbg.i0etR6LwFt07O5_cSFccryLyMxj_S5S8GPBtXEx04Fg&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-30
Magic: The Gathering - Dawnglade Regent - Commander Legends,,https://www.amazon.com.mx/Magic-Gathering-Dawnglade-Commander-Legends/dp/B08NWP8H1M/ref=sr_1_31?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.nN9FQTiUitqDUASJyK99PefI1d4AnvMCF1mm7O1s6v3RX9bFtP3JmAwiNufV_mH8C4JvueXM0xGRgRwCySCdJUhDoNV2umiLom2iYFer50fMm29zVo3pYPEjVl7Hd5N4dtcd-8lxLY5S9hymtF-Bbg.i0etR6LwFt07O5_cSFccryLyMxj_S5S8GPBtXEx04Fg&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-31
"Magic: The Gathering - Livio, jurado centinela - Commander Legends",,https://www.amazon.com.mx/Magic-Gathering-centinela-Commander-Legends/dp/B08NWP4CKB/ref=sr_1_32?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.nN9FQTiUitqDUASJyK99PefI1d4AnvMCF1mm7O1s6v3RX9bFtP3JmAwiNufV_mH8C4JvueXM0xGRgRwCySCdJUhDoNV2umiLom2iYFer50fMm29zVo3pYPEjVl7Hd5N4dtcd-8lxLY5S9hymtF-Bbg.i0etR6LwFt07O5_cSFccryLyMxj_S5S8GPBtXEx04Fg&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-32
Magic: The Gathering - Magus of the Order - Commander Legends,,https://www.amazon.com.mx/Magic-Gathering-Magus-Commander-Legends/dp/B08NWL382D/ref=sr_1_33?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.nN9FQTiUitqDUASJyK99PefI1d4AnvMCF1mm7O1s6v3RX9bFtP3JmAwiNufV_mH8C4JvueXM0xGRgRwCySCdJUhDoNV2umiLom2iYFer50fMm29zVo3pYPEjVl7Hd5N4dtcd-8lxLY5S9hymtF-Bbg.i0etR6LwFt07O5_cSFccryLyMxj_S5S8GPBtXEx04Fg&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-33
"Magic: The Gathering Archelos, Lagoon Mystic - Commander Legends",,https://www.amazon.com.mx/Magic-Gathering-Archelos-Commander-Legends/dp/B08NWKVC86/ref=sr_1_34?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.nN9FQTiUitqDUASJyK99PefI1d4AnvMCF1mm7O1s6v3RX9bFtP3JmAwiNufV_mH8C4JvueXM0xGRgRwCySCdJUhDoNV2umiLom2iYFer50fMm29zVo3pYPEjVl7Hd5N4dtcd-8lxLY5S9hymtF-Bbg.i0etR6LwFt07O5_cSFccryLyMxj_S5S8GPBtXEx04Fg&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-34
Magic: The Gathering – Bosque (278) – Zendikar Rising,"$12.92
$12
.
92",https://www.amazon.com.mx/Magic-Gathering-Bosque-Zendikar-Rising/dp/B08HVZWVD6/ref=sr_1_25?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.RZJnQ0ym7RohmpkSNsZmjjilWeROx2JFsf9Z605Na4Ke9beQgzUoUVjMRJX69R4OMDriSVmcUHj2Opx1kTFaQZrvM_Y__2EqjNsTGbzoqDR_beJI0x2wmmjWTy4WWGN3onQboro77cZE56kiulqkVpjgVoxLBzf_9ykBuQNYCW_TsfIZ0eCGYH5711b6pgW0MNwq-RaoY4n7GZhT_Hc0Gg.sBSx2i2s-CgN8wh-sgPYXIc8fH1B41OOcfUASO2iJj0&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-25
Magic: The Gathering - Into The Roil - Zendikar Rising,"$12.92
$12
.
92",https://www.amazon.com.mx/Magic-Gathering-Into-Zendikar-Rising/dp/B08HVYJXT2/ref=sr_1_26?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.RZJnQ0ym7RohmpkSNsZmjjilWeROx2JFsf9Z605Na4Ke9beQgzUoUVjMRJX69R4OMDriSVmcUHj2Opx1kTFaQZrvM_Y__2EqjNsTGbzoqDR_beJI0x2wmmjWTy4WWGN3onQboro77cZE56kiulqkVpjgVoxLBzf_9ykBuQNYCW_TsfIZ0eCGYH5711b6pgW0MNwq-RaoY4n7GZhT_Hc0Gg.sBSx2i2s-CgN8wh-sgPYXIc8fH1B41OOcfUASO2iJj0&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-26
Magic: The Gathering - Isla (269) - Zendikar Rising,,https://www.amazon.com.mx/Magic-Gathering-Isla-Zendikar-Rising/dp/B08HVXXTWJ/ref=sr_1_27?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.RZJnQ0ym7RohmpkSNsZmjjilWeROx2JFsf9Z605Na4Ke9beQgzUoUVjMRJX69R4OMDriSVmcUHj2Opx1kTFaQZrvM_Y__2EqjNsTGbzoqDR_beJI0x2wmmjWTy4WWGN3onQboro77cZE56kiulqkVpjgVoxLBzf_9ykBuQNYCW_TsfIZ0eCGYH5711b6pgW0MNwq-RaoY4n7GZhT_Hc0Gg.sBSx2i2s-CgN8wh-sgPYXIc8fH1B41OOcfUASO2iJj0&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-27
Magic: The Gathering - Akoum Warrior // Akoum Teeth - Zendikar Rising,"$12.92
$12
.
92",https://www.amazon.com.mx/Magic-Gathering-Warrior-Zendikar-Rising/dp/B08HVW1DY4/ref=sr_1_28?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.RZJnQ0ym7RohmpkSNsZmjjilWeROx2JFsf9Z605Na4Ke9beQgzUoUVjMRJX69R4OMDriSVmcUHj2Opx1kTFaQZrvM_Y__2EqjNsTGbzoqDR_beJI0x2wmmjWTy4WWGN3onQboro77cZE56kiulqkVpjgVoxLBzf_9ykBuQNYCW_TsfIZ0eCGYH5711b6pgW0MNwq-RaoY4n7GZhT_Hc0Gg.sBSx2i2s-CgN8wh-sgPYXIc8fH1B41OOcfUASO2iJj0&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-28
Magic: The Gathering - Base Camp - Zendikar Rising,,https://www.amazon.com.mx/Magic-Gathering-Base-Zendikar-Rising/dp/B08HVVQ819/ref=sr_1_29?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.RZJnQ0ym7RohmpkSNsZmjjilWeROx2JFsf9Z605Na4Ke9beQgzUoUVjMRJX69R4OMDriSVmcUHj2Opx1kTFaQZrvM_Y__2EqjNsTGbzoqDR_beJI0x2wmmjWTy4WWGN3onQboro77cZE56kiulqkVpjgVoxLBzf_9ykBuQNYCW_TsfIZ0eCGYH5711b6pgW0MNwq-RaoY4n7GZhT_Hc0Gg.sBSx2i2s-CgN8wh-sgPYXIc8fH1B41OOcfUASO2iJj0&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-29
"Magic: The Gathering – Taborax, Hope's Demise – Zendikar Rising",,https://www.amazon.com.mx/Magic-Gathering-Taborax-Demise-Zendikar/dp/B08HVVL9KY/ref=sr_1_30?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.RZJnQ0ym7RohmpkSNsZmjjilWeROx2JFsf9Z605Na4Ke9beQgzUoUVjMRJX69R4OMDriSVmcUHj2Opx1kTFaQZrvM_Y__2EqjNsTGbzoqDR_beJI0x2wmmjWTy4WWGN3onQboro77cZE56kiulqkVpjgVoxLBzf_9ykBuQNYCW_TsfIZ0eCGYH5711b6pgW0MNwq-RaoY4n7GZhT_Hc0Gg.sBSx2i2s-CgN8wh-sgPYXIc8fH1B41OOcfUASO2iJj0&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-30
Magic: The Gathering – Sea Gate StormCalller – Zendikar Rising,,https://www.amazon.com.mx/Magic-Gathering-StormCalller-Zendikar-Rising/dp/B08HVVBMKH/ref=sr_1_31?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.RZJnQ0ym7RohmpkSNsZmjjilWeROx2JFsf9Z605Na4Ke9beQgzUoUVjMRJX69R4OMDriSVmcUHj2Opx1kTFaQZrvM_Y__2EqjNsTGbzoqDR_beJI0x2wmmjWTy4WWGN3onQboro77cZE56kiulqkVpjgVoxLBzf_9ykBuQNYCW_TsfIZ0eCGYH5711b6pgW0MNwq-RaoY4n7GZhT_Hc0Gg.sBSx2i2s-CgN8wh-sgPYXIc8fH1B41OOcfUASO2iJj0&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-31
Magic: The Gathering - Aspirante luminarch - Zendikar Rising,,https://www.amazon.com.mx/Magic-Gathering-Aspirante-luminarch-Zendikar/dp/B08HVV1LJ1/ref=sr_1_32?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.RZJnQ0ym7RohmpkSNsZmjjilWeROx2JFsf9Z605Na4Ke9beQgzUoUVjMRJX69R4OMDriSVmcUHj2Opx1kTFaQZrvM_Y__2EqjNsTGbzoqDR_beJI0x2wmmjWTy4WWGN3onQboro77cZE56kiulqkVpjgVoxLBzf_9ykBuQNYCW_TsfIZ0eCGYH5711b6pgW0MNwq-RaoY4n7GZhT_Hc0Gg.sBSx2i2s-CgN8wh-sgPYXIc8fH1B41OOcfUASO2iJj0&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-32
"Magic: The Gathering Linvala, Shield of Sea Gate, Zendikar Rising",,https://www.amazon.com.mx/Magic-Gathering-Linvala-Shield-Zendikar/dp/B08HVTZJXH/ref=sr_1_33?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.RZJnQ0ym7RohmpkSNsZmjjilWeROx2JFsf9Z605Na4Ke9beQgzUoUVjMRJX69R4OMDriSVmcUHj2Opx1kTFaQZrvM_Y__2EqjNsTGbzoqDR_beJI0x2wmmjWTy4WWGN3onQboro77cZE56kiulqkVpjgVoxLBzf_9ykBuQNYCW_TsfIZ0eCGYH5711b6pgW0MNwq-RaoY4n7GZhT_Hc0Gg.sBSx2i2s-CgN8wh-sgPYXIc8fH1B41OOcfUASO2iJj0&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-33
Magia: La reunión - Eon Frolicker - Commander 2020,,https://www.amazon.com.mx/Magia-reuni%C3%B3n-Frolicker-Commander-2020/dp/B0872KZMRB/ref=sr_1_34?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.RZJnQ0ym7RohmpkSNsZmjjilWeROx2JFsf9Z605Na4Ke9beQgzUoUVjMRJX69R4OMDriSVmcUHj2Opx1kTFaQZrvM_Y__2EqjNsTGbzoqDR_beJI0x2wmmjWTy4WWGN3onQboro77cZE56kiulqkVpjgVoxLBzf_9ykBuQNYCW_TsfIZ0eCGYH5711b6pgW0MNwq-RaoY4n7GZhT_Hc0Gg.sBSx2i2s-CgN8wh-sgPYXIc8fH1B41OOcfUASO2iJj0&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-34
Magic: The Gathering - Halcón del Cartografo - Commander 2020,,https://www.amazon.com.mx/Magic-Gathering-Halc%C3%B3n-Cartografo-Commander/dp/B0872KK5J6/ref=sr_1_35?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.RZJnQ0ym7RohmpkSNsZmjjilWeROx2JFsf9Z605Na4Ke9beQgzUoUVjMRJX69R4OMDriSVmcUHj2Opx1kTFaQZrvM_Y__2EqjNsTGbzoqDR_beJI0x2wmmjWTy4WWGN3onQboro77cZE56kiulqkVpjgVoxLBzf_9ykBuQNYCW_TsfIZ0eCGYH5711b6pgW0MNwq-RaoY4n7GZhT_Hc0Gg.sBSx2i2s-CgN8wh-sgPYXIc8fH1B41OOcfUASO2iJj0&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-35
Magia: La reunión - Abzan Ascendancy - Comandante 2020,,https://www.amazon.com.mx/Magia-reuni%C3%B3n-Abzan-Ascendancy-Comandante/dp/B0872KGDVZ/ref=sr_1_36?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.RZJnQ0ym7RohmpkSNsZmjjilWeROx2JFsf9Z605Na4Ke9beQgzUoUVjMRJX69R4OMDriSVmcUHj2Opx1kTFaQZrvM_Y__2EqjNsTGbzoqDR_beJI0x2wmmjWTy4WWGN3onQboro77cZE56kiulqkVpjgVoxLBzf_9ykBuQNYCW_TsfIZ0eCGYH5711b6pgW0MNwq-RaoY4n7GZhT_Hc0Gg.sBSx2i2s-CgN8wh-sgPYXIc8fH1B41OOcfUASO2iJj0&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-36
"Magic: The Gathering - Odric, Mariscal Lunarca - Commander 2020",,https://www.amazon.com.mx/Magic-Gathering-Mariscal-Lunarca-Commander/dp/B0872KF6T8/ref=sr_1_37?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.RZJnQ0ym7RohmpkSNsZmjjilWeROx2JFsf9Z605Na4Ke9beQgzUoUVjMRJX69R4OMDriSVmcUHj2Opx1kTFaQZrvM_Y__2EqjNsTGbzoqDR_beJI0x2wmmjWTy4WWGN3onQboro77cZE56kiulqkVpjgVoxLBzf_9ykBuQNYCW_TsfIZ0eCGYH5711b6pgW0MNwq-RaoY4n7GZhT_Hc0Gg.sBSx2i2s-CgN8wh-sgPYXIc8fH1B41OOcfUASO2iJj0&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-37
Magia: La reunión - Mimic IVA - Commander 2020,,https://www.amazon.com.mx/Magia-reuni%C3%B3n-Mimic-Commander-2020/dp/B0872KCNBB/ref=sr_1_38?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.RZJnQ0ym7RohmpkSNsZmjjilWeROx2JFsf9Z605Na4Ke9beQgzUoUVjMRJX69R4OMDriSVmcUHj2Opx1kTFaQZrvM_Y__2EqjNsTGbzoqDR_beJI0x2wmmjWTy4WWGN3onQboro77cZE56kiulqkVpjgVoxLBzf_9ykBuQNYCW_TsfIZ0eCGYH5711b6pgW0MNwq-RaoY4n7GZhT_Hc0Gg.sBSx2i2s-CgN8wh-sgPYXIc8fH1B41OOcfUASO2iJj0&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097150&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-38
Magia: La reunión - Juntos para siempre - Commander 2020,,https://www.amazon.com.mx/Magia-reuni%C3%B3n-Juntos-siempre-Commander/dp/B0872K4PYX/ref=sr_1_49?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.q2027MHkwOQJT4B8H1-hNd8Ch-ID1Ls16pvqeOyBKaTrnHwzfYjk4ZwMnlXqOu_1k1lr8jw-ODiyssXUXt92N7X2RHaoiP1pckwamOlkDY_hE-r42QmR99CrAC1sJhoKRMjtPMbDJ0reZ2PFRZw_ig.rTzJF3je41udAzmYLMM3iKuKnPEIEToeoRMf_Moi0TU&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097151&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-49
Magia: La reunión - Swarm Intelligence - Commander 2020,,https://www.amazon.com.mx/Magia-reuni%C3%B3n-Swarm-Intelligence-Commander/dp/B0872JZZSL/ref=sr_1_50?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.q2027MHkwOQJT4B8H1-hNd8Ch-ID1Ls16pvqeOyBKaTrnHwzfYjk4ZwMnlXqOu_1k1lr8jw-ODiyssXUXt92N7X2RHaoiP1pckwamOlkDY_hE-r42QmR99CrAC1sJhoKRMjtPMbDJ0reZ2PFRZw_ig.rTzJF3je41udAzmYLMM3iKuKnPEIEToeoRMf_Moi0TU&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097151&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-50
"Magic: La reunión - Adriana, capitán de la guardia - Commander 2020",,https://www.amazon.com.mx/Magic-reuni%C3%B3n-Adriana-capit%C3%A1n-Commander/dp/B0872JVPPH/ref=sr_1_51?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.q2027MHkwOQJT4B8H1-hNd8Ch-ID1Ls16pvqeOyBKaTrnHwzfYjk4ZwMnlXqOu_1k1lr8jw-ODiyssXUXt92N7X2RHaoiP1pckwamOlkDY_hE-r42QmR99CrAC1sJhoKRMjtPMbDJ0reZ2PFRZw_ig.rTzJF3je41udAzmYLMM3iKuKnPEIEToeoRMf_Moi0TU&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097151&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-51
"Magia: El encuentro - Isperia, Juez Supremo - Comandante 2020",,https://www.amazon.com.mx/Magia-encuentro-Isperia-Supremo-Comandante/dp/B0872JSVQM/ref=sr_1_52?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.q2027MHkwOQJT4B8H1-hNd8Ch-ID1Ls16pvqeOyBKaTrnHwzfYjk4ZwMnlXqOu_1k1lr8jw-ODiyssXUXt92N7X2RHaoiP1pckwamOlkDY_hE-r42QmR99CrAC1sJhoKRMjtPMbDJ0reZ2PFRZw_ig.rTzJF3je41udAzmYLMM3iKuKnPEIEToeoRMf_Moi0TU&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097151&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-52
